loss,learning_rate
11.80494499206543,0.001
10.39335823059082,0.001
9.133996963500977,0.001
8.694597244262695,0.001
8.093167304992676,0.001
7.328855514526367,0.001
6.782063961029053,0.001
6.382260799407959,0.001
6.258857250213623,0.001
6.212400436401367,0.001
6.235366344451904,0.001
6.268341064453125,0.001
6.110534191131592,0.001
5.958670616149902,0.001
6.006435394287109,0.001
6.158169269561768,0.001
6.246893405914307,0.001
6.50324821472168,0.001
6.724152088165283,0.001
7.011602878570557,0.001
7.104863166809082,0.001
6.885043144226074,0.001
6.6325836181640625,0.001
6.444481372833252,0.001
6.682348251342773,0.001
7.163585186004639,0.001
7.2669782638549805,0.001
7.078679084777832,0.001
6.802268028259277,0.001
6.820262432098389,0.001
6.822805404663086,0.001
6.783024787902832,0.001
6.764918804168701,0.001
6.787646293640137,0.001
6.801364421844482,0.001
6.801911354064941,0.001
6.793281555175781,0.001
6.788032531738281,0.001
6.780557155609131,0.001
6.773096561431885,0.001
6.770864486694336,0.001
6.747529029846191,0.001
6.740280628204346,0.001
6.729625225067139,0.001
6.7167816162109375,0.001
6.711932182312012,0.001
6.692104339599609,0.001
6.689981460571289,0.001
6.67901611328125,0.001
6.673514366149902,0.001
6.65995454788208,0.001
6.647143840789795,0.001
6.63136625289917,0.001
6.619561195373535,0.001
6.607310771942139,0.001
6.599166393280029,0.001
6.585334300994873,0.001
6.576952934265137,0.001
6.568051338195801,0.001
6.5595550537109375,0.001
6.565972328186035,0.001
6.541102886199951,0.001
6.528963088989258,0.001
6.5156378746032715,0.001
6.505466461181641,0.001
6.500827789306641,0.001
6.488431930541992,0.001
6.483956336975098,0.001
6.470930576324463,0.001
6.460251331329346,0.001
6.450118064880371,0.001
6.438310623168945,0.001
6.426871299743652,0.001
6.419533729553223,0.001
6.411011695861816,0.001
6.395260334014893,0.001
6.3860368728637695,0.001
6.381551742553711,0.001
6.373768329620361,0.001
6.365636825561523,0.001
6.354443550109863,0.001
6.346703052520752,0.001
6.338048458099365,0.001
6.327888488769531,0.001
6.319181442260742,0.001
6.311419486999512,0.001
6.303833484649658,0.001
6.297707557678223,0.001
6.288783073425293,0.001
6.277703762054443,0.001
6.27311372756958,0.001
6.2619805335998535,0.001
6.25221586227417,0.001
6.244617462158203,0.001
6.235949516296387,0.001
6.2290520668029785,0.001
6.2216668128967285,0.001
6.213556289672852,0.001
6.206214904785156,0.001
6.198592662811279,0.001
6.190643787384033,0.001
6.1852707862854,0.001
6.175664901733398,0.001
6.167379856109619,0.001
6.161741733551025,0.001
6.155032634735107,0.001
6.149601459503174,0.001
6.1395344734191895,0.001
6.134490966796875,0.001
6.126283645629883,0.001
6.117143630981445,0.001
6.110510349273682,0.001
6.1036200523376465,0.001
6.094770431518555,0.001
6.087867736816406,0.001
6.079308032989502,0.001
6.0703125,0.001
6.0638203620910645,0.001
6.057117462158203,0.001
6.050777435302734,0.001
6.043491363525391,0.001
6.03587532043457,0.001
6.0302276611328125,0.001
6.021540641784668,0.001
6.012674331665039,0.001
6.007009029388428,0.001
6.002370357513428,0.001
5.996391296386719,0.001
5.989274501800537,0.001
5.983781337738037,0.001
5.976523399353027,0.001
5.975266933441162,0.001
5.9682722091674805,0.001
5.958451747894287,0.001
5.95158576965332,0.001
5.946496486663818,0.001
5.940653324127197,0.001
5.933822154998779,0.001
5.926666736602783,0.001
5.922990798950195,0.001
5.9159836769104,0.001
5.910255432128906,0.001
5.904779434204102,0.001
5.901276111602783,0.001
5.896426677703857,0.001
5.892152786254883,0.001
5.887043476104736,0.001
5.881814002990723,0.001
5.877432346343994,0.001
5.871260643005371,0.001
5.867758274078369,0.001
5.864287376403809,0.001
5.859051704406738,0.001
5.852663516998291,0.001
5.8479132652282715,0.001
5.842513561248779,0.001
5.8373284339904785,0.001
5.836430549621582,0.001
5.831387519836426,0.001
5.823369026184082,0.001
5.816048622131348,0.001
5.8124871253967285,0.001
5.807336807250977,0.001
5.802536964416504,0.001
5.798464775085449,0.001
5.793045997619629,0.001
5.78868293762207,0.001
5.783862590789795,0.001
5.779315948486328,0.001
5.775543689727783,0.001
5.771320343017578,0.001
5.766963005065918,0.001
5.762929916381836,0.001
5.758733749389648,0.001
5.752931118011475,0.001
5.7488508224487305,0.001
5.743804931640625,0.001
5.738877296447754,0.001
5.736077308654785,0.001
5.731832504272461,0.001
5.727291107177734,0.001
5.72329044342041,0.001
5.718628883361816,0.001
5.714937686920166,0.001
5.711668491363525,0.001
5.707858562469482,0.001
5.703676223754883,0.001
5.696852684020996,0.001
5.692983150482178,0.001
5.689905166625977,0.001
5.685348033905029,0.001
5.681836128234863,0.001
5.678042411804199,0.001
5.6744842529296875,0.001
5.670586585998535,0.001
5.667912483215332,0.001
5.664007186889648,0.001
5.660948276519775,0.001
5.657412052154541,0.001
5.652435302734375,0.001
5.649580001831055,0.001
5.645819664001465,0.001
5.641737461090088,0.001
5.638150691986084,0.001
5.633617401123047,0.001
5.629261493682861,0.001
5.626598834991455,0.001
5.623844623565674,0.001
5.620275497436523,0.001
5.61698579788208,0.001
5.614607334136963,0.001
5.611684322357178,0.001
5.606802463531494,0.001
5.602333068847656,0.001
5.599398612976074,0.001
5.596632957458496,0.001
5.593480110168457,0.001
5.590246677398682,0.001
5.58663272857666,0.001
5.584381580352783,0.001
5.581563949584961,0.001
5.579035758972168,0.001
5.575186729431152,0.001
5.57302713394165,0.001
5.56898832321167,0.001
5.566160202026367,0.001
5.563680648803711,0.001
5.5597710609436035,0.001
5.5563178062438965,0.001
5.553225517272949,0.001
5.55036735534668,0.001
5.546818733215332,0.001
5.543792724609375,0.001
5.541114330291748,0.001
5.539289474487305,0.001
5.535575866699219,0.001
5.533067226409912,0.001
5.530468940734863,0.001
5.528066158294678,0.001
5.523825168609619,0.001
5.520717144012451,0.001
5.517914295196533,0.001
5.5154194831848145,0.001
5.513501167297363,0.001
5.511261463165283,0.001
5.5085601806640625,0.001
5.506197929382324,0.001
5.503629684448242,0.001
5.500955104827881,0.001
5.497278690338135,0.001
5.494419097900391,0.001
5.491491794586182,0.001
5.489535808563232,0.001
5.487339496612549,0.001
5.484958648681641,0.001
5.482390880584717,0.001
5.479877471923828,0.001
5.4767069816589355,0.001
5.47451114654541,0.001
5.472399711608887,0.001
5.469078063964844,0.001
5.466989517211914,0.001
5.463939189910889,0.001
5.461406230926514,0.001
5.4599223136901855,0.001
5.4578752517700195,0.001
5.455306053161621,0.001
5.452699661254883,0.001
5.4499287605285645,0.001
5.447087287902832,0.001
5.444894313812256,0.001
5.442375659942627,0.001
5.442358493804932,0.001
5.440421104431152,0.001
5.437880992889404,0.001
5.4348368644714355,0.001
5.43257474899292,0.001
5.429462909698486,0.001
5.426936626434326,0.001
5.424997329711914,0.001
5.423097133636475,0.001
5.4211626052856445,0.001
5.41866397857666,0.001
5.416140079498291,0.001
5.413211822509766,0.001
5.411679744720459,0.001
5.408650875091553,0.001
5.406869411468506,0.001
5.404785633087158,0.001
5.402767181396484,0.001
5.401310443878174,0.001
5.399242401123047,0.001
5.3975830078125,0.001
