best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.08301184326410294,0.04577194154262543,0.887499988079071,0.8341463208198547,0.0010000000474974513,424
