best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.75152587890625,0.4769774377346039,0.7614678740501404,0.7714285850524902,0.0010000000474974513,1
