loss,learning_rate
36.79285430908203,0.001
27.4188175201416,0.001
27.72138214111328,0.001
28.2136287689209,0.001
28.01396369934082,0.001
27.913862228393555,0.001
27.830495834350586,0.001
27.761341094970703,0.001
27.668113708496094,0.001
27.61726188659668,0.001
27.54155921936035,0.001
27.50248146057129,0.001
27.454322814941406,0.001
27.400440216064453,0.001
27.373056411743164,0.001
27.310993194580078,0.001
27.257335662841797,0.001
27.195131301879883,0.001
27.16851234436035,0.001
27.085369110107422,0.001
27.010530471801758,0.001
26.964431762695312,0.001
26.826704025268555,0.001
26.745357513427734,0.001
26.628170013427734,0.001
26.422700881958008,0.001
26.290746688842773,0.001
25.5771427154541,0.001
26.138469696044922,0.001
25.51051902770996,0.001
24.247028350830078,0.001
22.70294189453125,0.001
21.430206298828125,0.001
19.75339698791504,0.001
18.271860122680664,0.001
16.65702247619629,0.001
14.647784233093262,0.001
15.280318260192871,0.001
15.465058326721191,0.001
13.718720436096191,0.001
12.748747825622559,0.001
12.213146209716797,0.001
11.633086204528809,0.001
11.239106178283691,0.001
10.870366096496582,0.001
10.680143356323242,0.001
10.614997863769531,0.001
9.317414283752441,0.001
9.55936336517334,0.001
7.72609806060791,0.001
8.564057350158691,0.001
6.974198341369629,0.001
9.3108491897583,0.001
7.4361348152160645,0.001
9.775301933288574,0.001
5.2225871086120605,0.001
4.713794231414795,0.001
3.516352415084839,0.001
2.41103196144104,0.001
2.8321118354797363,0.001
2.110755443572998,0.001
2.499560594558716,0.001
1.3436534404754639,0.001
2.2944014072418213,0.001
2.416149139404297,0.001
1.2639851570129395,0.001
0.583427906036377,0.001
0.9280700087547302,0.001
0.6205722689628601,0.001
0.5377378463745117,0.001
0.4360367953777313,0.001
0.3380727767944336,0.001
0.5380091071128845,0.001
2.6160998344421387,0.001
9.433366775512695,0.001
13.534276008605957,0.001
7.1564202308654785,0.001
2.095637798309326,0.001
1.1887000799179077,0.001
0.8974139094352722,0.001
0.9293169975280762,0.001
0.8845995664596558,0.001
0.8363989591598511,0.001
1.4688868522644043,0.001
