4.700000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01
1.000000000000000000e+01,3.800000000000000000e+01,5.000000000000000000e+00
3.000000000000000000e+00,8.000000000000000000e+00,4.200000000000000000e+01
