best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.10498058795928955,0.04483720287680626,0.7272727489471436,0.6404040455818176,0.0010000000474974513,14
