best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.36209166049957275,0.5079639554023743,0.949999988079071,0.8166666626930237,0.0010000000474974513,113
