best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.10916360467672348,0.08254604041576385,0.8571428656578064,0.6164383292198181,0.0010000000474974513,13
