best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.636670708656311,0.6950832605361938,0.8999999761581421,0.8333333134651184,0.0010000000474974513,156
