best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
2.9237117767333984,0.2863379120826721,0.6499999761581421,0.8999999761581421,0.0010000000474974513,4
