best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
1.3629666566848755,0.7375648617744446,0.8055555820465088,0.7485714554786682,0.0010000000474974513,12
