best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.06563790142536163,0.08760913461446762,0.9333333373069763,0.7833333611488342,0.0010000000474974513,184
