best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.8839817047119141,0.6932485103607178,0.8333333134651184,0.6857143044471741,0.0010000000474974513,29
